key,value
loc_fx__story_echo_zola_06_a_01,[Двері зачиняються]
loc_past_explicator_a__story_echo_zola_06_b_01,[Зітхання полегшення] Ледь не влипли.
loc_past_explicator_a__story_echo_zola_06_d_01,Ніхто не знає про це місце. Як ти—
loc_past_explicator_a__story_echo_zola_06_f_01,Чого ти хочеш?
loc_past_explicator_a__story_echo_zola_07_b_01,І звідки ти це знаєш?
loc_past_explicator_a__story_echo_zola_07_d_01,Мені це нецікаво.
loc_past_interrogator_a__story_echo_zola_06_c_01,Ти — Орґустіна Зола?
loc_past_interrogator_a__story_echo_zola_06_e_01,"Тоді, можливо, я — ніхто. Ти думаєш, що лише ти одна вмієш вправлятися з криптоключами?"
loc_past_interrogator_a__story_echo_zola_06_g_01,Щоб зробити тобі пропозицію.
loc_past_interrogator_a__story_echo_zola_07_a_01,"Ти вважаєш, що маєш прихильність Обідраного Короля, але навіть зараз він плете змову, щоб усунути тебе."
loc_past_interrogator_a__story_echo_zola_07_c_01,"Організація, яку я представляю, має доступ до надзвичайно великої кількості джерел інформації. Я сподіваюся, що ти станеш одним із них."
loc_past_interrogator_a__story_echo_zola_07_e_01,"Нерозумно. Очікувано, але нерозумно."
loc_training_ground_psyker_a__cmd_hacking_place_device_01,Розмістіть збирачі даних. Не зволікайте.
loc_training_ground_psyker_a__horde_wave_start_03_a_01,Продовжуй… Продовжуй… Сефоні витримає…
loc_hordes_buff_toughness_damage_taken_above_threshold_description,"Зменшення шкоди по шитах на {damage_reduce:%s}, поки маєте понад {toughness:%s} щитів."
loc_hordes_buff_toughness_damage_taken_above_threshold_title,Зразок здоров’я
loc_hordes_buff_zealot_regen_toughness_inside_fire_grenade_description,"Відновлення {thoughness:%s} щитів кожні {time} секунд, перебуваючи у вогні запальної гранати."
loc_hordes_buff_zealot_regen_toughness_inside_fire_grenade_title,Вогнестійкий
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_29_b_01,"Мисливець-12. Але хочу, щоб і він, і пілот повернулися цілими. Що там зовні?"
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_29_d_01,Справді?
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_30_a_01,Морроу.
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_30_c_01,"Повернулися з Сектора 5, бачу. Отримали те, що треба?"
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_30_e_01,Ми вистояли. І це головне. Хай що там каже комісар Маґсен.
loc_past_sergeant_a__story_echo_morrow_29_a_01,"Лейтенанте Вольфер, мені потрібно дістатися до Сектора 5. Є робоча «Валькірія»?"
loc_past_sergeant_a__story_echo_morrow_29_c_01,"Не знаю, але накази ведуть мене туди — отже, туди й вирушаю. Імператор Захищає."
loc_past_sergeant_a__story_echo_morrow_30_b_01,Вольфер.
loc_past_sergeant_a__story_echo_morrow_30_d_01,"Не можу сказати. Схоже, я пропустив тут усе найцікавіше."
loc_past_sergeant_a__story_echo_morrow_30_f_01,Так. Я ніколи особливо не ладнав із комісарами.
loc_hordes_buff_broker_missile_launcher_special_kill_restores_grenade_description,Вбиства спеціалістів з Ракетниці ввідновлює один заряд.
loc_hordes_buff_broker_missile_launcher_special_kill_restores_grenade_title,Березарядка Ракетниці
loc_hordes_buff_shock_on_grenade_impact_description,Всі гранати накладають в зоні ураження шок.
loc_hordes_buff_shock_on_grenade_impact_title,Покращенний Збій
loc_npc_short_name_past_cartel_tough_c,Геллік
loc_npc_short_name_past_tertium_enforcer_a,Сержант Строкка
loc_npc_short_name_past_tertium_enforcer_b,Правоохоронець Малка
loc_past_armourer_a__story_echo_morrow_33_f_01,"Так, сер. [Глухий удар тіла, що падає]."
loc_past_armourer_a__story_echo_morrow_34_b_01,"Так, сер."
loc_past_armourer_a__story_echo_morrow_35_a_01,"[Гуркіт з пушки ""Різник""] Маємо компанію!"
loc_past_cartel_tough_a__story_echo_morrow_33_a_01,"[Черга з автогана] Здавайся, Золо! Звідси живою не вийдеш!"
loc_past_cartel_tough_a__story_echo_morrow_33_c_01,Нехай буде по твоєму— [Хрускіт вибитих дверей] [Здушений зойк]
loc_past_cartel_tough_c__story_echo_zola_10_c_01,Золо! Браск і Тоґґер мертві. Ми МУСИМО йти.
loc_past_cartel_tough_c__story_echo_zola_10_f_01,Золо! Швидше!
loc_past_cartel_tough_c__story_echo_zola_11_a_01,[Стрілянина] [Крик]
loc_past_explicator_a__story_echo_morrow_33_b_01,"Тоді я принаймні змушу тебе попітніти, Макко! [Черга з лазпістолету]"
loc_past_explicator_a__story_echo_morrow_33_d_01,"Хто ти, в біса, такий?"
loc_past_explicator_a__story_echo_morrow_34_d_01,"Ні — доки не скажеш, хто ти."
loc_past_explicator_a__story_echo_morrow_34_f_01,"Я не був певен, що мій вокс-сигнал проходить."
loc_past_explicator_a__story_echo_morrow_35_c_01,Ти не жартуєш. Обідраний Король уміє тримати образу.
loc_past_explicator_a__story_echo_morrow_35_e_01,Повір мені. Ще й як. Який план?
loc_past_explicator_a__story_echo_morrow_35_g_01,Смішний чоловічок.
loc_past_explicator_a__story_echo_zola_10_d_01,"Цього не може бути! Звідки вони знали, що ми збираємося обчистити це місце?"
loc_past_explicator_a__story_echo_zola_10_e_01,[Пошепки] Обідраний Король нас продав... Ніхто інший не знав...
loc_past_explicator_a__story_echo_zola_11_e_01,[Пошепки] Ось вам і недоторканність закону.
loc_past_sergeant_a__story_echo_morrow_33_e_01,"Ми твоє кляте підкріплення, Вирмвуде... Поклади цього гівнюка, Бранте."
loc_past_sergeant_a__story_echo_morrow_34_a_01,Бранте? Стеж за вулицею.
loc_past_sergeant_a__story_echo_morrow_34_c_01,А ти: направляй ту штуку кудись в інше місце.
loc_past_sergeant_a__story_echo_morrow_34_e_01,"Вже. Ми тут, щоб витягти тебе... Він казав, що в тебе гострий язик. Його слова."
loc_past_sergeant_a__story_echo_morrow_34_g_01,"Тоді це твій щасливий день, еге ж?"
loc_past_sergeant_a__story_echo_morrow_35_b_01,Це наш знак відходити.
loc_past_sergeant_a__story_echo_morrow_35_d_01,Звучить як сама чарівність.
loc_past_sergeant_a__story_echo_morrow_35_f_01,Нас чекає валькірія. Хіба що ти волієш дочекатися правоохоронців?
loc_past_tertium_enforcer_a__story_echo_zola_10_b_01,[Гучномовець] Порушники закону! Ви оточені! Здавайтесь на Милість Імператора!
loc_past_tertium_enforcer_a__story_echo_zola_10_g_01,"[Гучномовець] Групи захоплення, висунутися!"
loc_past_tertium_enforcer_a__story_echo_zola_11_b_01,"[Спотворений вокс] Ціль ліквідовано. Ознак основної винагороди немає, сер."
loc_past_tertium_enforcer_b__story_echo_zola_11_c_01,[Спотворений вокс] Обідраний Король платить лише за тіло. Продовжити прочісування.
loc_training_ground_psyker_a__event_scan_skull_waiting_03,Підійти до сервочерепа. Негайно.
loc_training_ground_psyker_a__horde_safe_zone_a_11,"Ласкаво просимо до Смертельного випробування. Сефоні сподівається, що ви виживете."
loc_training_ground_psyker_a__horde_wave_start_03_a_10,Ви мубуть... зламані... подавлені. Як маленькі... повзучі... жучки...
loc_training_ground_psyker_a__info_servo_skull_deployed_01,Сервочереп розгорнуто.
loc_training_ground_psyker_a__info_servo_skull_deployed_03,Такий гарненький сервочереп. Він нагадує Сефоні про вас.
loc_fx__story_echo_zola_10_a_01,[Черга зі зброї]
loc_fx__story_echo_zola_11_d_01,[Кроки віддаляються]
loc_past_interrogator_a__story_echo_morrow_36_a_01,"Яка твоя оцінка об’єктів, що надала Леді Брамс?"
loc_past_interrogator_a__story_echo_morrow_36_c_01,"Не знаю. Мені воно навіть подобалося. Але, гадаю, це практичніше. Звісно, я захочу, щоб ти і керував."
loc_past_interrogator_a__story_echo_morrow_36_e_01,"Та, але тут ти для мене корисніший."
loc_past_sergeant_a__story_echo_morrow_36_b_01,"Згодиться, сер. Краще, ніж працювати на тому кораблі."
loc_past_sergeant_a__story_echo_morrow_36_d_01,"Я, сер? Мені більше до вподоби передова."
loc_training_ground_psyker_a__horde_mission_complete_a_07,Ви перемогли. Сефоні зазнала поразки. Сефоні замислить підступну помсту.
loc_training_ground_psyker_a__horde_open_gate_a_04,Сефоні наказує відчинити браму. Виконуйте!
loc_hordes_buff_zealot_channel_heals_corruption_description,Хор духовної міці Бузувіра очищує Погань до {health:%s} від максимального значення здоров’я.
loc_hordes_buff_zealot_channel_heals_corruption_title,Очищувальні молитви
loc_hordes_buff_reduce_swap_time_title,Спритні руки
loc_hordes_buff_reduce_swap_time_description,Зменшення часу зміни зброї на {swap_time:%s}.
loc_hordes_buff_zealot_knives_bleed_and_restore_thoughness_on_kill_title,Виснажливий укус
loc_hordes_buff_zealot_knives_bleed_and_restore_thoughness_on_kill_description,"Кидкові ножі накладають кровотечу. Якщо ціль помирає під час кровотечі, відновлюється {thoughness:%s} щитів за кожен залишковий стак кровотечі."
loc_past_explicator_a__story_echo_zola_08_a_01,Забирайся з мого дому. Негайно.
loc_past_explicator_a__story_echo_zola_08_d_01,Коли я помру — помру багатою.
loc_past_interrogator_a__story_echo_zola_08_b_01,"Із задоволенням. Але пам’ятай: якщо я тебе знайшов, інші теж зможуть."
loc_past_interrogator_a__story_echo_zola_08_c_01,Твій брат обрав служити Імперіуму. Невже ти справді хочеш померти без мети?
loc_past_interrogator_a__story_echo_zola_08_e_01,Погляньте навколо. Ви справді в це вірите?
loc_training_ground_psyker_a__event_demolition_first_corruptor_destroyed_b_01,Одного ви вбили. Цього замало.
loc_training_ground_psyker_a__event_demolition_last_corruptor_03,Залишився лише один!
loc_training_ground_psyker_a__horde_claim_prize_a_10,"Сефоні ніколи не любила Смертільні Реліквії, тож Сефоні залюбки їх віддає."
loc_training_ground_psyker_a__horde_mission_complete_a_06,"Ви перемогли! Реальний світ кличе. Але ви можете повернутися, коли забажаєте."
loc_training_ground_psyker_a__horde_wave_start_03_a_04,"Так, Володарю. Сефоні… тиснутиме на них сильніше."
loc_past_adamant_officer_a__story_echo_marshal_01_b_01,Відійти. Атома тепер під юрисдикцією Адептус Арбітес.
loc_past_adamant_officer_a__story_echo_marshal_01_c_01,Ваш збрід уже мав свій шанс.
loc_past_adamant_officer_a__story_echo_marshal_02_a_01,Ви дозволяєте своїм людям так розмовляти?
loc_past_adamant_officer_a__story_echo_marshal_02_c_01,"Ви вважаєте себе кмітливою людиною, чи не так, Дознавачу?"
loc_past_adamant_officer_a__story_echo_marshal_02_e_01,Або зі старшим Арбітром.
loc_past_adamant_officer_a__story_echo_marshal_03_b_01,"Авжеж, зробімо так. Ви підвели Атому. Я це виправлю."
loc_past_adamant_officer_a__story_echo_marshal_03_c_01,Порядок Лекс Імперіаліс знову запанує.
loc_past_adamant_officer_a__story_echo_marshal_03_d_01,"Ваші ""зусилля"" більше не потрібні."
loc_past_adamant_officer_a__story_echo_marshal_03_f_01,"Краще так, ніж терпіти некомпетентність."
loc_past_adamant_officer_a__story_echo_marshal_04_b_01,Справді.
loc_past_adamant_officer_a__story_echo_marshal_04_f_01,[Гарчання]
loc_past_alpha_a__story_echo_brahms_10_a_01,Маґалі ... Дякую за вашу службу.
loc_past_alpha_a__story_echo_brahms_10_d_01,Я все одно дякую вам. Нехай зорі принесуть вам утіху.
loc_past_alpha_a__story_echo_brahms_25_b_01,"Це необхідно, Еморо."
loc_past_alpha_a__story_echo_brahms_25_d_01,Тримаймо курс — і ми всі будемо вільні.
loc_past_alpha_a__story_echo_brahms_30a_a_01,Емора справжня запальничка. Маґалі ніколи б не говорила зі мною так.
loc_past_alpha_a__story_echo_brahms_30a_c_01,Так. Саме це робить наші маленькі розмови такими ... цікавими.
loc_past_alpha_a__story_echo_brahms_30a_d_01,"Може статися, що одному з нас недовго залишилося в цьому світі."
loc_past_alpha_a__story_echo_brahms_30a_f_01,Вшанувати її прохання. Принаймні поки що.
loc_past_armourer_a__story_echo_brahms_19_d_01,"Так точно, сер."
loc_past_armourer_a__story_echo_brahms_19_f_01,"Так точно, сер."
loc_past_armourer_a__story_echo_morrow_18_b_01,"Голову відірвав, а тоді ще й розчавив. Йому кінець."
loc_past_armourer_a__story_echo_morrow_18_d_01,"[Сміх] Ні, сер. Корабель мертвий."
loc_past_armourer_a__story_echo_morrow_18_f_01,Хе. Є. Я.
loc_past_armourer_a__story_echo_morrow_20_b_01,"Є живий, сер."
loc_past_armourer_a__story_echo_morrow_20_d_01,"Не впевнений, сер. Замерз намертво. Стазис-труба."
loc_past_armourer_a__story_echo_morrow_20_f_01,"Так точно, сер."
loc_past_armourer_a__story_echo_morrow_31_a_01,Сер.
loc_past_armourer_a__story_echo_morrow_31_c_01,Упав. Мозок зламався.
loc_past_armourer_a__story_echo_morrow_31_e_01,"Саме так, сер."
loc_past_armourer_a__story_echo_zola_19_a_01,То ... Куди ми прямуємо?
loc_past_armourer_a__story_echo_zola_19_c_01,Справді? У мене немає друзів.
loc_past_armourer_a__story_echo_zola_19_f_01,Нема проблем.
loc_past_armourer_a__story_echo_zola_20_c_01,Так.
loc_past_armourer_a__story_echo_zola_20_f_01,Те?
loc_past_armourer_a__story_echo_zola_21_d_01,Так.
loc_past_armourer_a__story_echo_zola_22_f_01,Так.
loc_past_auric_female_a__story_echo_zola_37_a_01,"Це нікуди не годиться, мем! Вони надто добре окопалися!"
loc_past_auric_female_a__story_echo_zola_38_a_01,Це ... ?
loc_past_auric_male_a__story_echo_zola_37_c_01,Рух! Є рух біля воріт!
loc_past_auric_male_a__story_echo_zola_38_d_01,Мем! Нам треба йти!
loc_past_auspex_operator_a__story_echo_morrow_17_b_01,"Сильно пошкоджений, Слідча. Схоже, його добре побили ще до входу у Варп."
loc_past_auspex_operator_a__story_echo_morrow_17_d_01,Без сумніву ... Зачекайте ... Є сигнал ідентифікатора. ZX48/Альфа. «Непокірний».
loc_past_auspex_operator_a__story_echo_morrow_19_b_01,Зрештою. Я все ще перебираю дані.
loc_past_auspex_operator_a__story_echo_morrow_19_d_01,"Це транспорт Інквізиції, як ви гадаєте?"
loc_past_brother_a__story_echo_zola_01_b_01,Імператор кличе мене на війну.
loc_past_brother_a__story_echo_zola_01_d_01,"Я мушу це зробити, Стіно. Це моє покликання."
loc_past_captain_twin_female_a__story_echo_zola_37_d_01,"[Звіддалік] Що таке? Закінчилися зеки, яких можна послати на смерть? У казані ще є місце, якщо вам самотньо!"
loc_past_captain_twin_female_a__story_echo_zola_38_c_01,"Я знаю, що ти десь там, Золо! Вульфер казав, що в тебе є відвага. Хочу побачити її зблизька!"
loc_past_cartel_tough_a__story_echo_zola_02_a_01,[З натугою хапає мішок] Ага ... Це гарно покриє твій борг.
loc_past_cartel_tough_a__story_echo_zola_02_c_01,"І тепер це моє. Не так уже й легко без брата, що за тобою приглядав, еге ж?"
loc_past_cartel_tough_a__story_echo_zola_02_e_01,Так. Схоже на те.
loc_past_cartel_tough_a__story_echo_zola_03_b_01,[Прокидається стривожено] А? Що? ... Як ти сюди потрапила? Чого ти хочеш?
loc_past_cartel_tough_a__story_echo_zola_03_d_01,Ні ... Стій—! [Постріл із лазпістолета]
loc_past_cartel_tough_c__story_echo_zola_04_b_01,"Ти жартуєш, правда? Нам ще ніколи не жилося так добре."
loc_past_cartel_tough_c__story_echo_zola_04_d_01,"Після частки Обідраного Короля, маєш на увазі."
loc_past_explicator_a__story_echo_zola_12_a_01,Обідраний Король. Правоохоронці. Усі вони хочуть твоєї смерті.
loc_past_explicator_a__story_echo_zola_12_b_01,Ти сам ... Хіба що ...
loc_past_explicator_a__story_echo_zola_12_c_01,Де ж та клятий планшет?
loc_past_explicator_a__story_echo_zola_12_d_01,"БУДЬ ЛАСКА, нехай це спрацює."
loc_past_explicator_a__story_echo_zola_12_e_01,[Клік вокс-каналу] Чи хтось мене чує? Це «Вирмвуд». Повторюю: це «Вирмвуд»...
loc_past_explicator_a__story_echo_zola_17_a_01,У тебе є родина?
loc_past_explicator_a__story_echo_zola_17_c_01,"Колись була. Мого брата забрали податком Я не маю поняття, що з ним сталося."
loc_past_explicator_a__story_echo_zola_18_b_01,"Це що ... Атому видно там унизу? Ти ж казав, що мені більше ніколи не доведеться бачити цю планету."
loc_past_explicator_a__story_echo_zola_18_d_01,Чудово.
loc_past_explicator_a__story_echo_zola_19_b_01,Побачити старого друга.
loc_past_explicator_a__story_echo_zola_19_d_01,Уявляєш моє здивування. Не хвилюйся. Цей теж не справжній друг.
loc_past_explicator_a__story_echo_zola_19_e_01,"Підозрюю, тобі доведеться зробити йому боляче. Дуже боляче."
loc_past_explicator_a__story_echo_zola_20_b_01,"Це прозвучало як погроза. Тобі це здалося погрозою, Бранте?"
loc_past_explicator_a__story_echo_zola_20_d_01,А що ми робимо з погрозами?
loc_past_explicator_a__story_echo_zola_20_g_01,Непоганий початок.
loc_past_explicator_a__story_echo_zola_21_a_01,"Вимагання. Контрабанда. Підкуп правоохоронців. Не знадобиться багато, щоб Арбітри зацікавилися."
loc_past_explicator_a__story_echo_zola_21_c_01,"Ні. Це ВІН переламав тобі кляту руку. Чи не так, Бранте?"
loc_past_explicator_a__story_echo_zola_21_e_01,"Якщо не хочеш, щоб він зламав щось іще — слухатимеш."
loc_past_explicator_a__story_echo_zola_22_b_01,З цієї миті ти працюєш на мене.
loc_past_explicator_a__story_echo_zola_22_c_01,"Кожен шепіт. Кожну брудну оборудку. Я хочу знати, де вона починається і де закінчується."
loc_past_explicator_a__story_echo_zola_22_e_01,"Гадаю, це ризик, на який Брант готовий піти."
loc_past_explicator_a__story_echo_zola_23_c_01,У зведенні старих рахунків. Це було суто по справі. Це відкрило нову нитку розслідування.
loc_past_explicator_a__story_echo_zola_24_a_01,Мушу визнати ... це вражає.
loc_past_explicator_a__story_echo_zola_24_c_01,"І від тебе вона не отримає жодної допомоги, так?"
loc_past_explicator_a__story_echo_zola_24_e_01,Ви підвищуєте мене?
loc_past_explicator_a__story_echo_zola_31_b_01,Це Вульфер. Дозвольте мені притягти його сюди за п’яти.
loc_past_explicator_a__story_echo_zola_31_d_01,Хоча б поговоріть про це з Ґрендилом.
loc_past_explicator_a__story_echo_zola_32_a_01,Розвідгрупа Дванадцять уже вийшла на зв'язок? Я чекаю звісток про останній хід Вульфера.
loc_past_explicator_a__story_echo_zola_32_c_01,Що сталося?
loc_past_explicator_a__story_echo_zola_32_e_01,Ти зробив що?
loc_past_explicator_a__story_echo_zola_33_b_01,"Відколи вони для тебе стали «солдатами»? Я думала, вони Вигнанці."
loc_past_explicator_a__story_echo_zola_33_d_01,"Вірність окопів, так?"
loc_past_explicator_a__story_echo_zola_34_b_01,"Але ти можеш, так?"
loc_past_explicator_a__story_echo_zola_34_f_01,"Гадаю, що можу ... Дякую."
loc_past_explicator_a__story_echo_zola_37_b_01,"Клятий Мелк. Ти ж казав, що це найкращі з тих, що в тебе є..."
loc_past_explicator_a__story_echo_zola_38_b_01,Рінда Карнак. М'ясниця Браґни.
loc_past_explicator_a__story_echo_zola_38_e_01,"[Роздратоване гарчання] Гаразд! ... Масозі, це Зола. Ми відходимо до точки Евакуації Дельта Нексос. Заходимо гаряче."
loc_past_explicator_b__story_echo_morrow_04_b_01,Так стверджує звіт. Під проводом такого собі сержанта Морроу.
loc_past_explicator_b__story_echo_morrow_04_d_01,"Так, моя пані Дознавачко."
loc_past_interrogator_a__story_echo_brahms_16_b_01,ДОЗНАВАЧ Раннік.
loc_past_interrogator_a__story_echo_brahms_16_d_01,"Чи сильно щось змінилося б, якби це було не так?"
loc_past_interrogator_a__story_echo_brahms_16_f_01,"Чудово. Бачу, ми з вами прекрасно порозуміємося."
loc_past_interrogator_a__story_echo_brahms_17_b_01,Дознавач.
loc_past_interrogator_a__story_echo_brahms_17_d_01,"Заспокойтеся, пані. Сержант-майор Морроу повністю контролює ситуацію на Ксанатросі."
loc_past_interrogator_a__story_echo_brahms_17_f_01,Я завжди спокійний.
loc_past_interrogator_a__story_echo_brahms_18_a_01,"Я справді думав, що Інквізитор Ґрендил уже з'явився б."
loc_past_interrogator_a__story_echo_brahms_18_c_01,"Це ж випробування, чи не так?"
loc_past_interrogator_a__story_echo_brahms_18_e_01,"Тоді ... ні. Ми не знайомі особисто. Гадаю, це ще станеться."
loc_past_interrogator_a__story_echo_brahms_19_b_01,"Я прекрасно усвідомлюю, якої шкоди може завдати навіть один генокрад."
loc_past_interrogator_a__story_echo_brahms_19_c_01,"Саме тому я залишив цю справу Бранту. Чи не так, Бранте?"
loc_past_interrogator_a__story_echo_brahms_23a_a_01,"Ви хотіли мене бачити, пані?"
loc_past_interrogator_a__story_echo_brahms_23a_c_01,Справді? Вони часом бувають маленькими дияволами.
loc_past_interrogator_a__story_echo_brahms_24_a_01,"І досі жодного сліду Ґрендила. Є «таємничість», а є «жахлива непунктуальність»."
loc_past_interrogator_a__story_echo_brahms_24_c_01,"Зрештою, ви двоє давні друзі."
loc_past_interrogator_a__story_echo_brahms_24_e_01,"Дуже добре, зберігайте свої таємниці. Я впевнений, він з’явиться ... зрештою."
loc_past_interrogator_a__story_echo_brahms_27_d_01,"Дознавач ... бо боюся, я ні."
loc_past_interrogator_a__story_echo_brahms_27_f_01,У мене є свої обмеження. Химерність ксеносів трохи виходить за межі моїх повноважень.
loc_past_interrogator_a__story_echo_brahms_27b_b_01,"Справді? Розкажіть, сержанте-майоре."
loc_past_interrogator_a__story_echo_brahms_27b_d_01,"Я б сподівався, що Ельдари з усіх інших, поводилися б витонченіше."
loc_past_interrogator_a__story_echo_brahms_27b_f_01,"Чудово. Ніщо так не прикрашає день, як відчайдушні ксеноси."
loc_past_interrogator_a__story_echo_brahms_36_b_01,"Я постійно кажу собі те саме. Але Ґрендил знає, що робить."
loc_past_interrogator_a__story_echo_brahms_36_d_01,Небагато хто наважився б сказати це вголос.
loc_past_interrogator_a__story_echo_marshal_01_e_01,"Сержанте-майоре ... Можливо, ви були б такі люб'язні забрати свій надмірний запас тактовності кудись іще?"
loc_past_interrogator_a__story_echo_marshal_02_b_01,"Я очікую, що вони висловлюватимуть свої думки вільно ... ті, хто взагалі здатен думати."
loc_past_interrogator_a__story_echo_marshal_02_d_01,Лише дурень сперечається з переважаючою думкою.
loc_past_interrogator_a__story_echo_marshal_02_f_01,Саме так.
loc_past_interrogator_a__story_echo_marshal_03_a_01,Говорімо відверто.
loc_past_interrogator_a__story_echo_marshal_03_e_01,Ви так легко відмовитеся від союзника?
loc_past_interrogator_a__story_echo_marshal_03_g_01,Чарівно.
loc_past_interrogator_a__story_echo_marshal_04_a_01,"Є одна річ, яка може змінити вашу думку."
loc_past_interrogator_a__story_echo_marshal_04_c_01,"Маленька, непримітна річ; доволі проста, з єдиним мотивом."
loc_past_interrogator_a__story_echo_marshal_04_d_01,"Печатка Інквізиції, власне. Печатка Ґрендила."
loc_past_interrogator_a__story_echo_marshal_04_e_01,Вона ставить мене поза межами вашої влади ... якщо тільки у вас немає чогось подібного?
loc_past_interrogator_a__story_echo_marshal_04_g_01,"Чудово. Отже, союзники."
loc_past_interrogator_a__story_echo_morrow_17_a_01,Ви вже встановили ідентифікацію того корабля?
loc_past_interrogator_a__story_echo_morrow_17_c_01,"І ви певні, що це гімн лиха Ордо Маллеус?"
loc_past_interrogator_a__story_echo_morrow_17_e_01,"Цікаво. Нам краще відправити туди групу. Розбудіть Бранта, будь ласка."
loc_past_interrogator_a__story_echo_morrow_18_a_01,"Бранте, ти вже закінчив?"
loc_past_interrogator_a__story_echo_morrow_18_c_01,Є якийсь опір?
loc_past_interrogator_a__story_echo_morrow_18_e_01,Що ж ... жодних ризиків. «Непокірний» зник багато століть тому. На борту може бути щось неприємне.
loc_past_interrogator_a__story_echo_morrow_19_a_01,Брант уже підключив тебе до дата-ядра «Непокірного»?
loc_past_interrogator_a__story_echo_morrow_19_c_01,Є якийсь звіт?
loc_past_interrogator_a__story_echo_morrow_19_e_01,"Кожен — критик. Гадаю, нам краще дозволити Бранту завершити пошук."
loc_past_interrogator_a__story_echo_morrow_20_a_01,"Так, Бранте. Що там?"
loc_past_interrogator_a__story_echo_morrow_20_c_01,Як чудово. Воно ... дружнє?
loc_past_interrogator_a__story_echo_morrow_20_e_01,"Таємниця лише поглиблюється. Заберіть його на борт, будь ласка ... і постарайтеся не впустити."
loc_past_interrogator_a__story_echo_morrow_31_b_01,"Ах, Бранте ... Я вагаюся питати, але чи справді вам варто так носити Морроу?"
loc_past_interrogator_a__story_echo_morrow_31_d_01,"Ой лишенько, знову. Ну ж бо, не стійте. Віднесіть його до Сефоні. Вона знову складе його докупи."
loc_past_interrogator_a__story_echo_morrow_32_a_01,"Сподіваюся, сьогодні у вас у голові менше безладу, сержанте-майоре?"
loc_past_interrogator_a__story_echo_morrow_32_c_01,Ви готові до трохи цілеспрямованого насильства?
loc_past_interrogator_a__story_echo_morrow_32_e_01,Чудово. Один із наших агентів Вирмвуда надто глибоко загруз.
loc_past_interrogator_a__story_echo_zola_18_a_01,"Ах, Орґустіне. Я якраз збирався послати по вас."
loc_past_interrogator_a__story_echo_zola_18_c_01,Обставини змінюються. Ви це знаєте.
loc_past_interrogator_a__story_echo_zola_18_e_01,"О, не сумуйте. І якщо скористаєтеся цим шансом, щоб звести старі рахунки — зробіть це, будь ласка, непомітно."
loc_past_interrogator_a__story_echo_zola_23_a_01,"Я чув, унизу в Потоці була якась метушня."
loc_past_interrogator_a__story_echo_zola_23_b_01,Я ж ПРОСИВ бути непомітними.
loc_past_interrogator_a__story_echo_zola_23_d_01,"Ах. Це інша справа. Але наступного разу, будь ласка, спитайте, перш ніж позичати Бранта. Мені подобається знати, де він."
loc_past_interrogator_a__story_echo_zola_24_b_01,Вам варто сказати це леді Брамс. Вона обожнює підлабузництво.
loc_past_interrogator_a__story_echo_zola_24_d_01,Саме так. Хтось із нас має бути з нею в добрих стосунках ... СЛІДЧА Золо.
loc_past_interrogator_a__story_echo_zola_24_f_01,Ґрендил — так. Я ж за вами спостерігаю.
loc_past_interrogator_b__story_echo_morrow_04_a_01,"Так ... попри бойові пошкодження і сліди варп-корозії, це безперечно один із Гончих Анґрона. Ви кажете, що розвідувальний взвод його здолав?"
loc_past_interrogator_b__story_echo_morrow_04_c_01,"Знову це ім’я. Можливо, за ним варто придивитися."
loc_past_legion_captain_a__story_echo_morrow_05_b_01,Зрадницькі Астартес атакують Ріку Стікс. Комісар Намарк наказав нам порушити їхні лінії постачання.
loc_past_legion_captain_a__story_echo_morrow_05_d_01,Хіба це має значення?
loc_past_legion_captain_a__story_echo_morrow_06_b_01,Ті демони розірвали 5-ту роту на шматки! У нас немає жодного шансу!
loc_past_legion_captain_a__story_echo_morrow_06_d_01,[Пауза] Ні. Ми не можемо— [Постріл із болт-пістолета]
loc_past_legion_commissar_a__story_echo_morrow_06_a_01,"Відправляйте наступну хвилю, капітане Вандерак."
loc_past_legion_commissar_a__story_echo_morrow_06_c_01,У вас є обов’язок перед Богом-Імператором. Ви його виконаєте?
loc_past_legion_commissar_a__story_echo_morrow_06_e_01,"Ви чули наказ, сержанте Морроу?"
loc_past_legion_commissar_a__story_echo_morrow_09_b_01,"Прикривальний вогонь! Зараз! ... Зроблено, сержанте?"
loc_past_legion_commissar_a__story_echo_morrow_09_d_01,Ви зробили честь Богові-Імператору.
loc_past_legion_commissar_a__story_echo_morrow_09_f_01,Відступити? Ми тут НЕ закінчили ще. Кров має литися. Кров має литися...
loc_past_legion_commissar_a__story_echo_morrow_11_a_01,Люди готові вирушати?
loc_past_legion_commissar_a__story_echo_morrow_11_c_01,Перепрошую?
loc_past_legion_commissar_a__story_echo_morrow_11_e_01,Померти на службі Бога-Імператора — найвищий обов’язок. Кров має литися...
loc_past_legion_trooper_a__story_echo_morrow_07_c_01,Капітанко Вандерак!
loc_past_legion_trooper_a__story_echo_morrow_08_c_01,Більшість роти вже загинула. Намарк і решту нас погубить.
